"school_name","year","impact","impact_recovery_category"
"Canyon View Middle (635_308)",2022,-4.13,"No Category"
"Parowan High (635_708)",2022,-2,"No Category"
"Bluffdale School (653_109)",2022,7.49,"No Category"
"Columbia School (653_111)",2022,-13.57,"Large Impact/Poor Recovery"
"Oakcrest School (653_114)",2022,6.26,"No Category"
"Daybreak School (653_115)",2022,-1.04,"No Category"
"Silver Crest School (653_117)",2022,-8.36,"No Category"
"Eastlake School (653_118)",2022,-5.88,"No Category"
"Midas Creek School (653_119)",2022,-4.13,"No Category"
"Fox Hollow School (653_121)",2022,5.77,"No Category"
"Elk Meadows School (653_126)",2022,-8.63,"No Category"
"Blackridge School (653_127)",2022,-2.1,"No Category"
"Hayden Peak School (653_131)",2022,-3.68,"No Category"
"Heartland School (653_132)",2022,-20.05,"No Category"
"Jordan Ridge School (653_133)",2022,-0.26,"No Category"
"Jordan Hills School (653_134)",2022,4.97,"No Category"
"Herriman School (653_136)",2022,1.6,"No Category"
"Majestic School (653_138)",2022,,"No Category"
"Mountain Shadows School (653_145)",2022,1.84,"No Category"
"Monte Vista School (653_146)",2022,-5.19,"No Category"
"Oquirrh School (653_147)",2022,-9.48,"No Category"
"Riverton School (653_152)",2022,-2.68,"No Category"
"Riverside School (653_153)",2022,8.16,"No Category"
"Rosamond School (653_157)",2022,4.95,"No Category"
"South Jordan School (653_160)",2022,1.4,"No Category"
"Southland School (653_161)",2022,-8.41,"No Category"
"Terra Linda School (653_162)",2022,-13.61,"No Category"
"Rose Creek School (653_163)",2022,-8.05,"No Category"
"Welby School (653_167)",2022,2.86,"No Category"
"West Jordan School (653_168)",2022,4.44,"No Category"
"Westvale School (653_169)",2022,-8.82,"No Category"
"Westland School (653_170)",2022,1.17,"No Category"
"Bastian School (653_173)",2022,2.42,"No Category"
"Copper Canyon School (653_175)",2022,-8.36,"No Category"
"Foothills School (653_176)",2022,0.03,"No Category"
"Butterfield Canyon School (653_177)",2022,7.18,"No Category"
"Joel P Jensen Middle (653_406)",2022,2.2,"No Category"
"Oquirrh Hills Middle (653_409)",2022,-17.74,"No Category"
"South Jordan Middle (653_411)",2022,-3.9,"No Category"
"West Jordan Middle (653_412)",2022,-0.99,"No Category"
"Elk Ridge Middle (653_413)",2022,15.08,"Minimal Impact/Large Recovery"
"West Hills Middle (653_414)",2022,10.13,"No Category"
"South Hills Middle (653_415)",2022,-4.82,"No Category"
"Sunset Ridge Middle (653_416)",2022,-6.93,"No Category"
"Fort Herriman Middle (653_417)",2022,-4.77,"No Category"
"Copper Mountain Middle (653_419)",2022,-9.33,"Large Impact/Poor Recovery"
"Mona School (765_110)",2022,-7.04,"No Category"
"Red Cliff School (765_112)",2022,-4.64,"No Category"
"Nebo View School (765_114)",2022,-31.5,"No Category"
"Juab Jr High (765_304)",2022,-11.41,"Large Impact/Poor Recovery"
"Kanab School (772_116)",2022,-4.15,"No Category"
"Valley School (772_120)",2022,,"No Category"
"Kanab Middle (772_310)",2022,3.14,"No Category"
"Valley High (772_708)",2022,,"No Category"
"Delta North School (783_105)",2022,-14.27,"Large Impact/Poor Recovery"
"Fillmore School (783_112)",2022,3.1,"No Category"
"Delta Middle (783_311)",2022,-15.56,"Large Impact/Poor Recovery"
"Fillmore Middle (783_320)",2022,0.86,"No Category"
"Morgan School (795_104)",2022,9.14,"No Category"
"Mountain Green School (795_106)",2022,0.57,"No Category"
"Morgan Middle (795_304)",2022,11.51,"Minimal Impact/Large Recovery"
"Art City School (800_100)",2022,-3.24,"No Category"
"Apple Valley School (800_102)",2022,0.72,"No Category"
"Barnett School (800_104)",2022,-15.91,"No Category"
"Brockbank School (800_108)",2022,-2.78,"No Category"
"Brookside School (800_112)",2022,8.11,"Minimal Impact/Large Recovery"
"Canyon School (800_116)",2022,-2.29,"No Category"
"Cherry Creek School (800_117)",2022,-12.08,"No Category"
"East Meadows School (800_118)",2022,4.89,"No Category"
"Foothills School (800_119)",2022,5.71,"Minimal Impact/Large Recovery"
"Goshen School (800_120)",2022,,"No Category"
"Hobble Creek School (800_130)",2022,2.32,"No Category"
"Maple Ridge School (800_138)",2022,5.12,"No Category"
"Mapleton School (800_140)",2022,0.98,"No Category"
"Meadow Brook School (800_141)",2022,7.66,"No Category"
"Mt Loafer School (800_142)",2022,-4.21,"No Category"
"Orchard Hills School (800_143)",2022,-4.8,"No Category"
"Park School (800_144)",2022,22.02,"No Category"
"Park View School (800_148)",2022,1.47,"No Category"
"Rees School (800_156)",2022,3.43,"No Category"
"Riverview School (800_158)",2022,-2.47,"No Category"
"Sage Creek School (800_160)",2022,-4.63,"No Category"
"Salem School (800_164)",2022,3.03,"No Category"
"Santaquin School (800_168)",2022,8.04,"Minimal Impact/Large Recovery"
"Sierra Bonita Elementary (800_169)",2022,10.23,"Minimal Impact/Large Recovery"
"Spanish Oaks School (800_170)",2022,6.78,"No Category"
"Spring Lake School (800_171)",2022,-3.03,"No Category"
"Taylor School (800_172)",2022,-0.03,"No Category"
"Westside School (800_180)",2022,-10.05,"No Category"
"Wilson School (800_184)",2022,-19.62,"No Category"
"Mapleton Junior High (800_404)",2022,1.67,"No Category"
"Salem Junior High (800_416)",2022,-6.35,"No Category"
"Spanish Fork Jr High (800_420)",2022,-6.72,"Large Impact/Poor Recovery"
"Springville Jr High (800_424)",2022,1.35,"No Category"
"Fairview School (837_104)",2022,,"No Category"
"Fountain Green School (837_108)",2022,,"No Category"
"Mt Pleasant School (837_112)",2022,-10.7,"No Category"
"Moroni School (837_116)",2022,,"No Category"
"Spring City School (837_120)",2022,,"No Category"
"North Sanpete Middle (837_404)",2022,0.91,"No Category"
"North Summit School (849_110)",2022,-10.59,"No Category"
"North Summit Middle (849_304)",2022,-1.54,"No Category"
"Mcpolin School (856_108)",2022,-6.67,"Large Impact/Poor Recovery"
"Jeremy Ranch School (856_112)",2022,13.7,"Large Impact/Large Recovery"
"Trailside School (856_116)",2022,18.73,"Minimal Impact/Large Recovery"
"Treasure Mtn Junior High School (856_304)",2022,25.22,"Minimal Impact/Large Recovery"
"Ecker Hill Middle (856_308)",2022,5.58,"No Category"
"Piute High (865_708)",2022,,"No Category"
"South Rich School (870_112)",2022,,"No Category"
"Rich Middle School (870_304)",2022,,"No Category"
"Blanding School (880_104)",2022,-8.01,"No Category"
"Monticello School (880_140)",2022,,"No Category"
"Albert R Lyman Middle (880_308)",2022,0.26,"No Category"
"Monticello High (880_704)",2022,,"No Category"
"Monroe School (900_120)",2022,-10.96,"Large Impact/Poor Recovery"
"Pahvant School (900_124)",2022,0.55,"No Category"
"Salina School (900_132)",2022,-10.06,"No Category"
"North Sevier Middle (900_310)",2022,6.96,"No Category"
"South Sevier Middle (900_320)",2022,13.25,"No Category"
"Red Hills Middle (900_330)",2022,1.58,"No Category"
"Ephraim School (921_108)",2022,-1.19,"No Category"
"Gunnison Valley School (921_112)",2022,0.43,"No Category"
"Manti School (921_116)",2022,-1.72,"No Category"
"Gunnison Valley Middle (921_302)",2022,3.15,"No Category"
"Ephraim Middle (921_304)",2022,7.98,"No Category"
"South Summit School (930_104)",2022,-23.45,"Large Impact/Poor Recovery"
"South Summit Middle (930_304)",2022,0.39,"No Category"
"Copper Canyon School (947_102)",2022,-12.42,"No Category"
"Grantsville School (947_108)",2022,-1.08,"No Category"
"Stansbury Park School (947_120)",2022,0.14,"No Category"
"Rose Springs School (947_124)",2022,4.78,"No Category"
"Middle Canyon School (947_128)",2022,-9.73,"Large Impact/Poor Recovery"
"Northlake School (947_132)",2022,-4.07,"No Category"
"Overlake School (947_134)",2022,5.96,"No Category"
"Settlement Canyon School (947_138)",2022,-2.78,"No Category"
"Anna Smith School (947_140)",2022,,"No Category"
"West School (947_142)",2022,,"No Category"
"Willow School (947_146)",2022,-3.25,"No Category"
"Sterling School (947_150)",2022,-0.84,"No Category"
"Old Mill School (947_152)",2022,-4.89,"No Category"
"Tooele Jr High (947_404)",2022,-8.44,"No Category"
"Clarke N Johnsen Jr High (947_408)",2022,-1.27,"No Category"
"Wendover High (947_714)",2022,,"No Category"
"Ashley School (972_100)",2022,6.84,"No Category"
"Davis School (972_110)",2022,6.22,"No Category"
"Discovery School (972_114)",2022,-13.07,"Large Impact/Poor Recovery"
"Eagle View School (972_115)",2022,,"No Category"
"Lapoint School (972_116)",2022,,"No Category"
"Maeser School (972_120)",2022,2.18,"No Category"
"Naples School (972_124)",2022,7.27,"No Category"
"Vernal Middle (972_310)",2022,10.94,"No Category"
"Uintah Middle School (972_408)",2022,0.45,"No Category"
"Heber Valley School (992_106)",2022,12.97,"Minimal Impact/Large Recovery"
"Midway School (992_108)",2022,2.79,"No Category"
"J R Smith School (992_110)",2022,7.25,"No Category"
"Old Mill School (992_114)",2022,16.36,"Minimal Impact/Large Recovery"
"Daniels Canyon School (992_116)",2022,11.82,"Minimal Impact/Large Recovery"
"Bloomington School (1002_102)",2023,2.12,"No Category"
"Paradise Canyon (1002_103)",2023,18.97,"Minimal Impact/Large Recovery"
"Enterprise School (1002_104)",2023,15.11,"Minimal Impact/Large Recovery"
"Bloomington Hills School (1002_105)",2023,1.25,"No Category"
"Coral Canyon School (1002_107)",2023,-10.42,"No Category"
"Diamond Valley School (1002_108)",2023,0.62,"No Category"
"Coral Cliffs School (1002_110)",2023,,"No Category"
"Arrowhead School (1002_111)",2023,-8.11,"Large Impact/Poor Recovery"
"Hurricane School (1002_112)",2023,-5.57,"No Category"
"Laverkin School (1002_114)",2023,-21.97,"No Category"
"Legacy School (1002_116)",2023,-10.44,"No Category"
"Heritage School (1002_120)",2023,14.47,"Minimal Impact/Large Recovery"
"Panorama School (1002_121)",2023,-8.3,"No Category"
"Sandstone School (1002_122)",2023,13.33,"No Category"
"Red Mountain School (1002_123)",2023,-1.93,"No Category"
"Santa Clara School (1002_124)",2023,8.54,"No Category"
"Sunset School (1002_130)",2023,-3.41,"No Category"
"Three Falls School (1002_134)",2023,-3.39,"No Category"
"Washington School (1002_140)",2023,-4.22,"No Category"
"Majestic Fields School (1002_143)",2023,-0.54,"No Category"
"Riverside School (1002_144)",2023,-5.41,"No Category"
"Horizon School (1002_145)",2023,6.85,"No Category"
"Little Valley School (1002_146)",2023,-1.75,"No Category"
"Crimson View School (1002_147)",2023,-2.45,"No Category"
"Sunrise Ridge Intermediate (1002_303)",2023,8.89,"No Category"
"Tonaquint Intermediate (1002_304)",2023,6.09,"Minimal Impact/Large Recovery"
"Hurricane Intermediate (1002_308)",2023,-0.95,"No Category"
"Water Canyon School (1002_318)",2023,,"No Category"
"Desert Hills Middle (1002_403)",2023,6.87,"No Category"
"Dixie Middle (1002_404)",2023,-10.09,"No Category"
"Hurricane Middle (1002_408)",2023,-13.86,"Large Impact/Poor Recovery"
"Pine View Middle (1002_420)",2023,21.03,"No Category"
"Snow Canyon Middle (1002_425)",2023,-13.29,"Large Impact/Poor Recovery"
"Water Canyon High (1002_518)",2023,,"No Category"
"Enterprise High (1002_712)",2023,-5.59,"No Category"
"Loa School (1042_112)",2023,,"No Category"
"Wayne Middle (1042_302)",2023,,"No Category"
"Bates School (1050_100)",2023,8.29,"No Category"
"Burch Creek School (1050_105)",2023,17.54,"Minimal Impact/Large Recovery"
"Country View School (1050_109)",2023,3.05,"No Category"
"H Guy Child School (1050_110)",2023,-7.52,"No Category"
"Green Acres School (1050_111)",2023,7.94,"Minimal Impact/Large Recovery"
"Hooper School (1050_112)",2023,8.88,"No Category"
"Farr West School (1050_113)",2023,12,"No Category"
"Kanesville School (1050_114)",2023,-1.09,"No Category"
"Freedom School (1050_115)",2023,-5.67,"No Category"
"Lakeview School (1050_116)",2023,-17.22,"Large Impact/Poor Recovery"
"Lomond View School (1050_120)",2023,5.5,"No Category"
"Majestic School (1050_121)",2023,-0.66,"No Category"
"Midland School (1050_123)",2023,-2.69,"No Category"
"Municipal School (1050_124)",2023,,"No Category"
"North Ogden School (1050_128)",2023,-6.99,"No Category"
"North Park School (1050_132)",2023,1.84,"No Category"
"Pioneer School (1050_138)",2023,-3.52,"No Category"
"Plain City School (1050_140)",2023,1.18,"No Category"
"Riverdale School (1050_144)",2023,-5.97,"No Category"
"Roosevelt School (1050_148)",2023,4.47,"No Category"
"Roy School (1050_152)",2023,3.99,"No Category"
"Uintah School (1050_154)",2023,-9.1,"No Category"
"Valley School (1050_156)",2023,4.16,"No Category"
"Valley View School (1050_158)",2023,-18.79,"No Category"
"Washington Terrace School (1050_160)",2023,-7.75,"No Category"
"West Haven School (1050_162)",2023,4.62,"No Category"
"West Weber School (1050_164)",2023,2.65,"No Category"
"North Ogden Jr High (1050_402)",2023,-3.1,"No Category"
"Rocky Mountain Jr High (1050_403)",2023,12.98,"No Category"
"Roy Jr High (1050_404)",2023,10.71,"No Category"
"Orion Jr High (1050_405)",2023,10.71,"Minimal Impact/Large Recovery"
"Sand Ridge Jr High (1050_406)",2023,-12.42,"No Category"
"South Ogden Jr High (1050_408)",2023,0.53,"No Category"
"T H Bell Jr High (1050_410)",2023,-7.24,"No Category"
"Snowcrest Jr High (1050_412)",2023,-1.34,"No Category"
"Wahlquist Jr High (1050_416)",2023,6.06,"No Category"
"Salt Lake Arts Academy (110569_300)",2023,-8.44,"No Category"
"Ogden Preparatory Academy (110571_100)",2023,-2.77,"No Category"
"American Preparatory Academy - Draper #1 (110573_100)",2023,8.64,"Minimal Impact/Large Recovery"
"American Preparatory Academy - Accelerated School (110573_110)",2023,-0.75,"No Category"
"American Preparatory Academy - The School For New Americans (110573_120)",2023,15.67,"No Category"
"American Preparatory Academy - Draper #2 (110573_130)",2023,11.64,"No Category"
"American Preparatory Academy - Salem (110573_140)",2023,,"No Category"
"American Preparatory Academy - Draper #3 (110573_700)",2023,13.46,"No Category"
"Freedom Preparatory Academy (110574_100)",2023,-0.52,"No Category"
"Freedom Preparatory Academy - Vineyard (110574_105)",2023,-9.15,"No Category"
"Backman School (1107_104)",2023,-51.66,"Large Impact/Poor Recovery"
"Beacon Heights School (1107_108)",2023,-15.7,"No Category"
"Bonneville School (1107_112)",2023,-12.39,"No Category"
"Dilworth School (1107_124)",2023,-3.75,"No Category"
"Edison School (1107_132)",2023,-2.26,"No Category"
"Emerson School (1107_136)",2023,2.31,"No Category"
"North Star School (1107_140)",2023,-9.15,"No Category"
"Ensign School (1107_144)",2023,9.42,"No Category"
"Franklin School (1107_148)",2023,,"No Category"
"Mountain View School (1107_160)",2023,-0.8,"No Category"
"Hawthorne School (1107_176)",2023,-1.45,"No Category"
"Highland Park School (1107_180)",2023,22.4,"No Category"
"Indian Hills School (1107_184)",2023,11.06,"No Category"
"Mary W Jackson School (1107_188)",2023,-27.89,"No Category"
"Liberty School (1107_196)",2023,-10.04,"No Category"
"M Lynn Bennion School (1107_204)",2023,,"No Category"
"Meadowlark School (1107_216)",2023,-23.18,"No Category"
"Newman School (1107_220)",2023,,"No Category"
"Nibley Park School (1107_224)",2023,,"No Category"
"Riley School (1107_244)",2023,,"No Category"
"Rose Park School (1107_252)",2023,,"No Category"
"Escalante School (1107_262)",2023,-3.87,"No Category"
"Uintah School (1107_268)",2023,6.04,"No Category"
"Wasatch School (1107_272)",2023,0.66,"No Category"
"Washington School (1107_276)",2023,,"No Category"
"Whittier School (1107_288)",2023,2.41,"No Category"
"Bryant Middle (1107_404)",2023,0.35,"No Category"
"Clayton Middle (1107_408)",2023,6.86,"No Category"
"Glendale Middle (1107_412)",2023,15.65,"No Category"
"Hillside Middle (1107_416)",2023,3.61,"No Category"
"Northwest Middle (1107_440)",2023,-10.99,"No Category"
"West High (1107_716)",2023,27.22,"No Category"
"Bonneville School (1183_103)",2023,,"No Category"
"Heritage School (1183_119)",2023,-8.58,"No Category"
"Hillcrest School (1183_123)",2023,,"No Category"
"Horace Mann School (1183_131)",2023,-4.86,"No Category"
"Lincoln School (1183_139)",2023,-10.5,"Large Impact/Poor Recovery"
"James Madison School (1183_151)",2023,20.18,"No Category"
"New Bridge School (1183_158)",2023,-10.33,"Large Impact/Poor Recovery"
"Odyssey School (1183_163)",2023,-23.92,"Large Impact/Poor Recovery"
"Shadow Valley School (1183_174)",2023,4.21,"No Category"
"Thomas O Smith School (1183_179)",2023,-7.38,"No Category"
"Wasatch School (1183_183)",2023,-9.73,"No Category"
"Highland Junior High (1183_409)",2023,-0.24,"No Category"
"Mound Fort Junior High (1183_411)",2023,7.63,"No Category"
"Mount Ogden Junior High (1183_415)",2023,-1.74,"No Category"
"Alpine School (122_104)",2023,-1.58,"No Category"
"Aspen School (122_105)",2023,4.28,"No Category"
"Barratt School (122_106)",2023,-5.57,"No Category"
"Bonneville School (122_107)",2023,5.11,"No Category"
"Cascade School (122_108)",2023,-0.16,"No Category"
"Cedar Ridge School (122_111)",2023,-6.13,"No Category"
"Belmont School (122_114)",2023,-7.33,"No Category"
"Black Ridge School (122_115)",2023,-5.15,"No Category"
"Central School (122_116)",2023,-14.74,"No Category"
"Cherry Hill School (122_118)",2023,10.42,"Minimal Impact/Large Recovery"
"Deerfield School (122_119)",2023,12.38,"No Category"
"Eaglecrest School (122_120)",2023,10.14,"Minimal Impact/Large Recovery"
"Eagle Valley School (122_121)",2023,-1.08,"No Category"
"Foothill School (122_123)",2023,10.45,"No Category"
"Forbes School (122_124)",2023,-5.78,"No Category"
"Freedom School (122_125)",2023,-1.24,"No Category"
"Fox Hollow School (122_126)",2023,12.74,"Minimal Impact/Large Recovery"
"Greenwood School (122_132)",2023,1.24,"No Category"
"Grovecrest School (122_136)",2023,-3.05,"No Category"
"Harvest School (122_138)",2023,5.77,"No Category"
"Hidden Hollow School (122_139)",2023,3.48,"No Category"
"Highland School (122_140)",2023,9.96,"Minimal Impact/Large Recovery"
"Legacy School (122_146)",2023,7.5,"No Category"
"Lehi School (122_148)",2023,3.93,"No Category"
"North Point School (122_150)",2023,6.83,"Minimal Impact/Large Recovery"
"Orchard School (122_151)",2023,5.25,"Minimal Impact/Large Recovery"
"Pony Express School (122_153)",2023,5.4,"No Category"
"Meadow School (122_154)",2023,-8.42,"No Category"
"Northridge School (122_155)",2023,6.05,"Large Impact/Large Recovery"
"Lindon School (122_156)",2023,-2.02,"No Category"
"Orem School (122_157)",2023,-2.98,"No Category"
"Manila School (122_160)",2023,13.76,"Minimal Impact/Large Recovery"
"Mount Mahogany School (122_161)",2023,-4.44,"No Category"
"Rocky Mountain School (122_162)",2023,-3.8,"No Category"
"Saratoga Shores School (122_163)",2023,1.41,"No Category"
"Sego Lily School (122_164)",2023,11.64,"No Category"
"Ridgeline School (122_165)",2023,11.77,"No Category"
"Sage Hills School (122_167)",2023,-7.35,"No Category"
"Sharon School (122_168)",2023,,"No Category"
"Shelley School (122_170)",2023,0.29,"No Category"
"Snow Springs School (122_172)",2023,-4.31,"No Category"
"Valley View School (122_176)",2023,10.57,"Minimal Impact/Large Recovery"
"Westmore School (122_178)",2023,-17.51,"Large Impact/Poor Recovery"
"Westfield School (122_180)",2023,8.34,"No Category"
"Windsor School (122_182)",2023,-11.86,"No Category"
"Dry Creek School (122_183)",2023,0.5,"No Category"
"River Rock School (122_201)",2023,-0.33,"No Category"
"Springside School (122_202)",2023,-3.09,"No Category"
"Brookhaven School (122_203)",2023,-3.75,"No Category"
"Mountain Trails School (122_205)",2023,7.93,"Minimal Impact/Large Recovery"
"Riverview School (122_219)",2023,16.46,"Minimal Impact/Large Recovery"
"Traverse Mountain School (122_258)",2023,-14.52,"No Category"
"American Fork Jr High (122_404)",2023,0.09,"No Category"
"Canyon View Jr High (122_405)",2023,-0.94,"No Category"
"Lehi Jr High (122_408)",2023,-11.48,"No Category"
"Mountain Ridge Jr High (122_410)",2023,-0.3,"No Category"
"Oak Canyon Jr High (122_412)",2023,2.96,"No Category"
"Orem Jr High (122_414)",2023,11.09,"No Category"
"Pleasant Grove Jr High (122_416)",2023,16.56,"Minimal Impact/Large Recovery"
"Frontier Middle School (122_417)",2023,10.79,"Minimal Impact/Large Recovery"
"Timberline Middle (122_420)",2023,4.09,"No Category"
"Willowcreek Middle (122_425)",2023,-3.29,"No Category"
"Vista Heights Middle (122_490)",2023,6.57,"No Category"
"Amelia Earhart School (1222_100)",2023,-3.74,"No Category"
"Canyon Crest School (1222_101)",2023,-9.97,"No Category"
"Edgemont School (1222_102)",2023,-2.43,"No Category"
"Franklin School (1222_104)",2023,-31.67,"No Category"
"Lakeview School (1222_118)",2023,-12.02,"No Category"
"Provost School (1222_120)",2023,-15.17,"Large Impact/Poor Recovery"
"Rock Canyon School (1222_122)",2023,-1.56,"No Category"
"Spring Creek School (1222_123)",2023,-18.24,"Large Impact/Poor Recovery"
"Timpanogos School (1222_128)",2023,-3.32,"No Category"
"Wasatch School (1222_132)",2023,-4.72,"No Category"
"Westridge School (1222_134)",2023,0.44,"No Category"
"Centennial Middle (1222_404)",2023,-23.98,"No Category"
"Dixon Middle (1222_408)",2023,-24.86,"No Category"
"Ranches Academy (125577_100)",2023,-2.88,"No Category"
"Davinci Academy (125578_700)",2023,3.44,"No Category"
"Summit Academy - Draper Campus (125579_100)",2023,-0.86,"No Category"
"Summit Academy - Independence (125579_300)",2023,4.87,"No Category"
"North Davis Preparatory Academy (125581_100)",2023,-7.49,"Large Impact/Poor Recovery"
"Adams School (1261_104)",2023,,"No Category"
"Bridger School (1261_110)",2023,-12.66,"No Category"
"Ellis School (1261_112)",2023,,"No Category"
"Hillcrest School (1261_124)",2023,-9.46,"No Category"
"Mount Logan Middle (1261_404)",2023,-17.69,"No Category"
"Grant School (1275_112)",2023,-24,"No Category"
"Horizon School (1275_116)",2023,17.48,"No Category"
"Liberty School (1275_120)",2023,,"No Category"
"Mcmillan School (1275_124)",2023,1.39,"No Category"
"Longview School (1275_128)",2023,-21.25,"No Category"
"Parkside School (1275_129)",2023,-5.35,"Large Impact/Poor Recovery"
"Viewmont School (1275_130)",2023,-6.87,"No Category"
"Hillcrest Jr High (1275_404)",2023,-9.3,"Large Impact/Poor Recovery"
"Riverview Jr High (1275_412)",2023,-3.55,"No Category"
"Lincoln Academy (165609_100)",2023,1.37,"No Category"
"Beehive Science & Technology Academy (165610_700)",2023,-5.05,"No Category"
"Wasatch Peak Academy (165611_100)",2023,8.28,"No Category"
"North Star Academy (165612_100)",2023,-23.5,"No Category"
"Reagan Academy (165614_100)",2023,-0.67,"No Category"
"American Leadership Academy (165615_100)",2023,-7.3,"Large Impact/Poor Recovery"
"Navigator Pointe Academy (170609_100)",2023,-3.31,"No Category"
"Odyssey Charter School (175612_100)",2023,-9.65,"No Category"
"Noah Webster Academy (185686_100)",2023,-2,"No Category"
"Mountainville Academy (185688_100)",2023,-0.44,"No Category"
"Entheos Academy Kearns (185690_100)",2023,7.73,"No Category"
"Entheos Academy Magna (185690_110)",2023,0.35,"No Category"
"Paradigm High School (185692_700)",2023,,"No Category"
"Legacy Preparatory Academy (185694_100)",2023,-2.11,"No Category"
"Lakeview Academy (185702_100)",2023,5.2,"No Category"
"Syracuse Arts Academy - Antelope (185793_100)",2023,-3.1,"No Category"
"Syracuse Arts Academy - North (185793_110)",2023,11.17,"No Category"
"Monticello Academy (185798_100)",2023,14.78,"No Category"
"George Washington Academy (185800_100)",2023,0.55,"No Category"
"Channing Hall (185802_100)",2023,7.76,"Minimal Impact/Large Recovery"
"Edith Bowen Laboratory School (185833_108)",2023,11.74,"No Category"
"Karl G Maeser Preparatory Academy (185835_700)",2023,-8.27,"Large Impact/Poor Recovery"
"Canyon Rim Academy (185836_100)",2023,3.06,"No Category"
"Guadalupe School (185837_100)",2023,,"No Category"
"C S Lewis Academy (185842_100)",2023,,"No Category"
"Dual Immersion Academy (185843_100)",2023,,"No Category"
"Gateway Preparatory Academy (185866_100)",2023,2.72,"No Category"
"Merit College Preparatory Academy (185870_700)",2023,-15.5,"No Category"
"Providence Hall (185871_100)",2023,17.91,"Minimal Impact/Large Recovery"
"Quest Academy (185872_100)",2023,-7.61,"No Category"
"Venture Academy (185874_100)",2023,-0.52,"No Category"
"Altara School (186056_103)",2023,-0.26,"No Category"
"Alta View School (186056_104)",2023,-3.36,"No Category"
"Bella Vista School (186056_106)",2023,,"No Category"
"Brookwood School (186056_107)",2023,-7.66,"No Category"
"Butler School (186056_108)",2023,-6.57,"No Category"
"Canyon View School (186056_110)",2023,-3.25,"No Category"
"Copperview School (186056_112)",2023,-45.9,"Large Impact/Poor Recovery"
"Crescent School (186056_116)",2023,11.63,"No Category"
"Draper School (186056_120)",2023,-8.27,"No Category"
"East Midvale School (186056_122)",2023,-11.62,"No Category"
"East Sandy School (186056_123)",2023,-7.17,"No Category"
"Lone Peak School (186056_135)",2023,8.14,"No Category"
"Midvale School (186056_140)",2023,-9.53,"Large Impact/Poor Recovery"
"Oak Hollow School (186056_143)",2023,2.04,"No Category"
"Midvalley School (186056_144)",2023,1.8,"No Category"
"Oakdale School (186056_149)",2023,3.9,"No Category"
"Peruvian Park School (186056_150)",2023,0.97,"No Category"
"Ridgecrest School (186056_151)",2023,5.89,"No Category"
"Quail Hollow School (186056_154)",2023,-4.4,"No Category"
"Park Lane School (186056_155)",2023,13.36,"Minimal Impact/Large Recovery"
"Sandy School (186056_156)",2023,7.08,"No Category"
"Sunrise School (186056_159)",2023,-14.16,"Large Impact/Poor Recovery"
"Sprucewood School (186056_164)",2023,4.06,"No Category"
"Albion Middle (186056_401)",2023,6.15,"Minimal Impact/Large Recovery"
"Butler Middle (186056_402)",2023,1.55,"No Category"
"Eastmont Middle (186056_403)",2023,3.89,"No Category"
"Midvale Middle (186056_404)",2023,-5.45,"No Category"
"Indian Hills Middle (186056_405)",2023,-8.5,"Large Impact/Poor Recovery"
"Draper Park Middle (186056_407)",2023,-9.53,"No Category"
"Mt Jordan Middle (186056_408)",2023,-8.82,"No Category"
"Union Middle (186056_410)",2023,-1.59,"No Category"
"Early Light Academy At Daybreak (186110_300)",2023,0.69,"No Category"
"Excelsior Academy (186111_100)",2023,7.07,"No Category"
"Hawthorn Academy West Jordan (186112_100)",2023,7.05,"No Category"
"Hawthorn Academy South Jordan (186112_110)",2023,-0.4,"No Category"
"Mountain Heights Academy (186113_600)",2023,-31.77,"No Category"
"Jefferson Academy (186114_100)",2023,-19.04,"Large Impact/Poor Recovery"
"Vista School (186115_100)",2023,-0.68,"No Category"
"Maria Montessori Academy (186154_100)",2023,,"No Category"
"Weilenmann School Of Discovery (186157_100)",2023,-9.29,"Large Impact/Poor Recovery"
"Good Foundations Academy (186171_100)",2023,12.71,"Minimal Impact/Large Recovery"
"Utah Connections Academy (186182_101)",2023,-3.39,"No Category"
"Endeavor Hall (186254_100)",2023,,"No Category"
"Highmark Charter School (186275_100)",2023,-21.33,"No Category"
"Promontory School Of Expeditionary Learning (186278_100)",2023,,"No Category"
"Valley Academy (186279_100)",2023,,"No Category"
"Esperanza School (186298_100)",2023,13.52,"No Category"
"Leadership Learning Academy (186300_100)",2023,-9.37,"Large Impact/Poor Recovery"
"Leadership Learning Academy - Ogden (186300_110)",2023,,"No Category"
"Voyage Academy (186304_100)",2023,9.25,"Large Impact/Large Recovery"
"Ascent Academies Of Utah Farmington (186351_300)",2023,,"No Category"
"Ascent Academies Of Utah West Jordan (186351_310)",2023,-8.66,"No Category"
"Ascent Academies Of Utah Lehi (186351_320)",2023,6.38,"No Category"
"Ascent Academies Of Utah - West Valley (186351_330)",2023,-25.32,"No Category"
"Scholar Academy (186353_100)",2023,-19.55,"Large Impact/Poor Recovery"
"Mountain West Montessori Academy (186355_300)",2023,,"No Category"
"Utah Military Academy (186369_700)",2023,5.02,"Minimal Impact/Large Recovery"
"Utah Military Academy - Camp Williams (186369_710)",2023,,"No Category"
"Terra Academy (186372_300)",2023,,"No Category"
"Vanguard Academy (186380_700)",2023,-8.11,"No Category"
"Franklin Discovery Academy (186419_100)",2023,-13.22,"Large Impact/Poor Recovery"
